OSIsoft PI System本地拒绝服务漏洞,CNVD-2016-11094,2016-11-15,中,AV:L/AC:L/Au:N/C:N/I:N/A:C,本地,低,不需要认证,不受影响,不受影响,完全地,4.9,"OSISoft PI AF Client 2016 (2.8.0)
OSISoft PI Software Development Kit (SDK)  <2016 (1.4.6)
OSISoft PI Data Archive <2016 (3.4.400.1162)",CVE-2016-8365 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8365,"OSIsoft PI Web API是美国OSIsoft公司的一款用于访问PI系统数据的产品。

OSIsoft PI System中存在本地拒绝服务漏洞。攻击者可利用该漏洞使得受影响的应用程序崩溃。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：
https://techsupport.osisoft.com/Troubleshooting/Alerts/AL00308",/patchInfo/show/83850,OSIsoft PI System本地拒绝服务漏洞的补丁,(暂无验证信息),2016-11-10,2016-11-15,2016-11-15,(无附件)
Phoenix Contact ILC信息泄露漏洞,CNVD-2016-10999,2016-11-14,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,PHOENIX CONTACT ILC PLC,CVE-2016-8366 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8366,"Phoenix Contact ProConOs和MultiProg都是德国菲尼克斯电气（Phoenix Contact）集团的用于工业PC机中的可编程逻辑控制器（PLC）。

Phoenix Contact ILC PLC中存在信息泄露漏洞，由于敏感信息明文存储。攻击者利用该漏洞获取敏感信息。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
https://www.phoenixcontact.com/online/portal/pc",/patchInfo/show/83809,Phoenix Contact ILC信息泄露漏洞的补丁,(暂无验证信息),2016-11-10,2016-11-14,2016-11-14,(无附件)
Phoenix Contact ILC身份验证绕过漏洞,CNVD-2016-10998,2016-11-14,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,PHOENIX CONTACT ILC PLC,CVE-2016-8371 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8371,"Phoenix Contact ProConOs和MultiProg都是德国菲尼克斯电气（Phoenix Contact）集团的用于工业PC机中的可编程逻辑控制器（PLC）。

Phoenix Contact ILC PLC中存在身份验证绕过漏洞，未经身份认证的攻击者利用该漏洞可以访问web服务器。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
https://www.phoenixcontact.com/online/portal/pc",/patchInfo/show/83811,Phoenix Contact ILC身份验证绕过漏洞的补丁,(暂无验证信息),2016-11-10,2016-11-14,2016-11-14,(无附件)
Phoenix Contact ILC安全绕过漏洞,CNVD-2016-10997,2016-11-14,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,PHOENIX CONTACT ILC PLC,CVE-2016-8380 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8380,"Phoenix Contact ProConOs和MultiProg都是德国菲尼克斯电气（Phoenix Contact）集团的用于工业PC机中的可编程逻辑控制器（PLC）。

Phoenix Contact ILC PLC中存在安全绕过漏洞，未经身份认证的攻击者利用该漏洞可通过公共方法访问读写PLC变量。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
https://www.phoenixcontact.com/online/portal/pc",/patchInfo/show/83812,Phoenix Contact ILC安全绕过漏洞的补丁,(暂无验证信息),2016-11-10,2016-11-14,2016-11-14,(无附件)
siemens 840D存在远程溢出漏洞,CNVD-2016-11363,2016-12-26,高,AV:L/AC:L/Au:N/C:C/I:C/A:C,本地,低,不需要认证,完全地,完全地,完全地,7.2,Siemens 840D,,,"siemens 840D是西门子旗下的数控系统，应用环境广泛，包括：包装印刷行业，例如：食品包装的轮切定位，塑料橡胶行业，例如：塑料餐具的生产线，白色家电行业，可应用于定电生产线，数控机床行业，适合于小型的车床、铣床等。

siemens 840D存在缓冲区溢出漏洞。允许攻击者利用漏洞在获取了系统管理员权限之后，可以对上位机进行任意操作，如关机、操作组态软件、获取组态软件文件、对控制器发送任意指令。",通用型漏洞,,"厂商回复该设备已经停产，请使用别的产品替代。请参见官方声明：
•Sinumerik 840D with Windows NT4 SP6 is discontinued
https://support.industry.siemens.com/cs/ch/en/view/88631165
•Product cancellation regarding SINUMERIK NCU 572.5B (as example for all NCU57x.x systems) https://support.industry.siemens.com/cs/ch/en/view/81358510
•SINUMERIK PCU 50/70 with Windows NT will be discontinued
https://support.industry.siemens.com/cs/ch/en/view/22122450
此外，在2004年Microsoft Windows NT 4.0关于终止服务（生命周期结束）的声明：
https://support.microsoft.com/en-us/lifecycle/search?alpha=Microsoft%20Windows%20NT%204.0",/patchInfo/show/83827,siemens 840D远程溢出漏洞,(暂无验证信息),2016-11-10,2016-11-21,2016-11-24,附件暂不公开
IBHsoftec S7-SoftPLC CPX43堆缓冲区溢出漏洞,CNVD-2016-10616,2016-11-04,高,AV:N/AC:L/Au:N/C:C/I:C/A:C,远程网络,低,不需要认证,完全地,完全地,完全地,10.0,IBHsoftec S7-SoftPLC <4.12b,CVE-2016-8364 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8364,"IBHsoftec S7-SoftPLC是德国IBHsoftec公司的一套用于替换硬件PLC的软件程序。

IBHsoftec S7-SoftPLC 4.12b之前版本的CPX43中存在基于堆的缓冲区溢出漏洞。由于未对用户的输入进行边界检查，攻击者利用漏洞可在上下文中执行任意代码，影响用户运行的应用程序，导致拒绝服务攻击。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
https://www.ibhsoftec.com/",/patchInfo/show/83535,IBHsoftec S7-SoftPLC CPX43堆缓冲区溢出漏洞的补丁,(暂无验证信息),2016-11-03,2016-11-04,2016-11-04,(无附件)
Honeywell Experion PKS拒绝服务漏洞,CNVD-2016-10607,2016-11-04,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,"Honeywell Experion PKS <=Release 3xx
Honeywell Experion PKS Release 400
Honeywell Experion PKS Release 410
Honeywell Experion PKS Release 430
Honeywell Experion PKS Release 431",CVE-2016-8344 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8344,"Honeywell EPKS用于工业及生产进程的自动化及控制，是分布式控制系统解决方案，包括基于Web的SCADA系统。

Honeywell Experion PKS存在拒绝服务漏洞。攻击者可以利用该漏洞引发拒绝服务攻击。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：
https://ics-cert.us-cert.gov/advisories/ICSA-16-301-01",/patchInfo/show/83481,Honeywell Experion PKS拒绝服务漏洞的补丁,(暂无验证信息),2016-11-03,2016-11-04,2016-11-04,(无附件)
Kabona AB WDC开放重定向漏洞（CNVD-2016-09845）,CNVD-2016-09845,2016-10-24,中,AV:N/AC:M/Au:N/C:N/I:P/A:N,远程网络,中,不需要认证,不受影响,部分地,不受影响,4.3,kabona AB WDC <3.4.0,CVE-2016-8376 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8376,"Kabona AB WDC是瑞典Kabona AB公司的一套基于Web的SCADA系统。

Kabona AB WDC 3.4.0之前的版本中存在开放重定向漏洞。攻击者可利用该漏洞重定向用户到恶意页面。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
http://www.kabona.com/building-automation/wdc/",/patchInfo/show/82889,Kabona AB WDC开放重定向漏洞（CNVD-2016-09845）的补丁,(暂无验证信息),2016-10-19,2016-10-24,2016-10-24,(无附件)
Kabona AB WDC暴力破解漏洞,CNVD-2016-09846,2016-10-24,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,kabona AB WDC <3.4.0,CVE-2016-8347 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8347,"Kabona AB WDC是瑞典Kabona AB公司的一套基于Web的SCADA系统。

Kabona AB WDC 3.4.0之前的版本中存在安全漏洞，该漏洞源于程序未能限制身份验证尝试次数。攻击者可利用该漏洞实施暴力破解攻击。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
http://www.kabona.com/building-automation/wdc/",/patchInfo/show/82887,Kabona AB WDC暴力破解漏洞的补丁,(暂无验证信息),2016-10-19,2016-10-24,2016-10-24,(无附件)
HMI/SCADA软件webaccess7.2/8.0/8.1存在4个dll hijack漏洞,CNVD-2016-10337,2016-12-03,低,AV:L/AC:M/Au:N/C:N/I:P/A:P,本地,中,不需要认证,不受影响,部分地,部分地,3.3,"研华科技（中国）有限公司 webaccess 7.2
研华科技（中国）有限公司 webaccess 8.0
研华科技（中国）有限公司 webaccess 8.1",,,"WebAccess可以为用户建立一个信息管理平台，同步提高垂直市场管理发展的效率。

HMI/SCADA软件webaccess存在4个dll hijack漏洞，当bwopctool.dll，bwabout.dll，BwPAlarm.dll，Webvsid.dll自动加载时，Webvrpcs.exe不会校验这些dll，攻击者可以放置恶意的dll文件在该进程的目录中，对系统进行攻击。可以从http://www.advantech.com.cn/industrial-automation/webaccess/download，该页面下载到三个版本的webaccess，任意版本的webaccess都受影响，安装webaccess之后直接运行word文档提供的批处理文件就可以看到dll hijack的效果，成功后会弹出一个计算器。",通用型漏洞,,"厂商尚未提供漏洞修复方案，请关注厂商主页及时更新：
http://www.advantech.com.cn/",/patchInfo/show/82819,HMI/SCADA软件webaccess7.2/8.0/8.1 4个dll hijack漏洞,已验证,2016-10-18,2016-10-31,2016-11-24,附件暂不公开
Kabona AB WDC开放重定向漏洞,CNVD-2016-09863,2016-10-24,中,AV:N/AC:M/Au:N/C:N/I:P/A:N,远程网络,中,不需要认证,不受影响,部分地,不受影响,4.3,kabona AB WDC <3.4.0,CVE-2016-8356 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-8356,"Kabona AB WDC是瑞典Kabona AB公司的一套基于Web的SCADA系统。

Kabona AB WDC 3.4.0之前的版本中存在开放重定向漏洞。攻击者可利用该漏洞重定向用户到恶意页面。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
http://www.kabona.com/building-automation/wdc/",/patchInfo/show/82890,Kabona AB WDC开放重定向漏洞的补丁,(暂无验证信息),2016-10-18,2016-10-24,2016-10-24,(无附件)
Auto-Matrix Aspect-Nexus和Aspect-Matrix Building Automation Front-End Solutions信息泄露漏洞,CNVD-2016-08766,2016-10-13,高,AV:N/AC:L/Au:N/C:C/I:P/A:N,远程网络,低,不需要认证,完全地,部分地,不受影响,8.5,"Auto-Matrix Aspect-Nexus Building Automation Front-End Solutions <3.0.0
Auto-Matrix Aspect-Matrix Building Automation Front-End Solutions",CVE-2016-2308 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-2308,"Auto-Matrix Aspect-Nexus和Aspect-Matrix Building Automation Front-End Solutions都是美国Auto-Matrix公司的用于基础设施的建筑自动化前端解决方案，该方案主要在美国本土的商业设施、关键制造、能源和污水系统等领域（工控）进行部署。

Auto-Matrix Aspect-Nexus Building Automation Front-End Solutions应用程序3.0.0之前的版本和Aspect-Matrix Building Automation Front-End Solutions应用程序中存在安全漏洞，该漏洞源于程序以明文方式存储密码。远程攻击者可通过读取文件利用该漏洞获取敏感信息。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
http://www.aamatrix.com/",/patchInfo/show/82324,Auto-Matrix Aspect-Nexus和Aspect-Matrix Building Automation Front-End Solutions信息泄露漏洞的补丁,(暂无验证信息),2016-10-10,2016-10-13,2016-10-13,(无附件)
Auto-Matrix Aspect-Nexus和Aspect-Matrix Building Automation Front-End Solutions文件包含漏洞,CNVD-2016-08765,2016-10-13,高,AV:N/AC:L/Au:N/C:C/I:N/A:N,远程网络,低,不需要认证,完全地,不受影响,不受影响,7.8,"Auto-Matrix Aspect-Nexus Building Automation Front-End Solutions <3.0.0
Auto-Matrix Aspect-Matrix Building Automation Front-End Solutions",CVE-2016-2307 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-2307,"Auto-Matrix Aspect-Nexus和Aspect-Matrix Building Automation Front-End Solutions都是美国Auto-Matrix公司的用于基础设施的建筑自动化前端解决方案，该方案主要在美国本土的商业设施、关键制造、能源和污水系统等领域（工控）进行部署。

Auto-Matrix Aspect-Nexus Building Automation Front-End Solutions应用程序3.0.0之前的版本和Aspect-Matrix Building Automation Front-End Solutions应用程序中存在安全漏洞。远程攻击者可利用该漏洞读取任意文件。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
http://www.aamatrix.com/",/patchInfo/show/82322,Auto-Matrix Aspect-Nexus和Aspect-Matrix Building Automation Front-End Solutions文件包含漏洞的补丁,(暂无验证信息),2016-10-10,2016-10-13,2016-10-13,(无附件)
Beckhoff Embedded PC图像和Automation Device Specification TwinCAT组件安全绕过漏洞（CNVD-2016-08764）,CNVD-2016-08764,2016-10-13,高,AV:N/AC:L/Au:N/C:C/I:C/A:N,远程网络,低,不需要认证,完全地,完全地,不受影响,9.4,"Beckhoff Embedded PC Images <2014-10-22
Beckhoff Automation Device Specification（ADS）TwinCAT Components",CVE-2014-5415 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-5415,"Beckhoff Embedded PC Images和Automation Device Specification（ADS）TwinCAT Components都是德国倍福（Beckhoff）公司应用于制造业、能源和污水系统等关键基础设施（工控领域）的产品。Beckhoff Embedded PC Images是一套安装在控制柜中且可进行功能配置的工业控制系统。Automation Device Specification（ADS）TwinCAT Components是一款PC实时控制器软件产品。

Beckhoff Embedded PC图像2014-10-22之前的版本和Automation Device Specificatios TwinCAT组件存在安全漏洞。远程攻击者可借助Windows CE Remote Configuration Tool、CE Remote Display服务或TELNET服务利用该漏洞获取访问权限。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
http://www.aamatrix.com/",/patchInfo/show/82316,Beckhoff Embedded PC图像和Automation Device Specification TwinCAT组件安全绕过漏洞（CNVD-2016-08764）的补丁,(暂无验证信息),2016-10-10,2016-10-13,2016-10-13,(无附件)
Beckhoff Embedded PC图像和Automation Device Specification TwinCAT组件安全绕过漏洞,CNVD-2016-08763,2016-10-13,高,AV:N/AC:L/Au:N/C:C/I:C/A:N,远程网络,低,不需要认证,完全地,完全地,不受影响,9.4,"Beckhoff Embedded PC Images <2014-10-22
Beckhoff Automation Device Specification（ADS）TwinCAT Components",CVE-2014-5414 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-5414,"Beckhoff Embedded PC Images和Automation Device Specification（ADS）TwinCAT Components都是德国倍福（Beckhoff）公司应用于制造业、能源和污水系统等关键基础设施（工控领域）的产品。Beckhoff Embedded PC Images是一套安装在控制柜中且可进行功能配置的工业控制系统。Automation Device Specification（ADS）TwinCAT Components是一款PC实时控制器软件产品。

Beckhoff Embedded PC图像2014-10-22之前的版本和ADS TwinCAT组件存在安全漏洞，该漏洞源于程序未能限制身份验证尝试的次数。远程攻击者可通过实施暴力破解攻击利用该漏洞获取访问权限。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
http://www.aamatrix.com/",/patchInfo/show/82315,Beckhoff Embedded PC图像和Automation Device Specification TwinCAT组件安全绕过漏洞的补丁,(暂无验证信息),2016-10-10,2016-10-13,2016-10-13,(无附件)
INDAS Web SCADA目录遍历漏洞,CNVD-2016-08524,2016-10-09,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,INDAS Web SCADA <3,,,"INDAS Web SCADA是塞尔维亚INDAS公司的一套基于Web的SCADA系统。

INDAS Web SCADA 3之前的版本中存在目录遍历漏洞。远程攻击攻击者可利用该漏洞读取任意文件。",通用型漏洞,https://ics-cert.us-cert.gov/advisories/ICSA-16-278-01,"据厂商提供的信息，INDAS Web SCADA已停止更新，相关信息请随时关注厂商主页：
http://www.indasengineering.com/",,(无补丁信息),(暂无验证信息),2016-10-08,2016-10-10,2016-10-10,(无附件)
HP Network Automation本地安全绕过漏洞,CNVD-2016-08691,2016-10-12,中,AV:L/AC:L/Au:N/C:C/I:C/A:N,本地,低,不需要认证,完全地,完全地,不受影响,6.6,HP Network Automation 10.10,CVE-2016-4386 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-4386,"HP Network Automation是美国惠普（HP）公司的一套自动化网络配置管理工具。该工具能对分布广泛的多厂商网络设备进行自动化的配置变更、软件更新、合规审计以及跟踪和控制。

HP Network Automation 10.10版本中存在本地安全绕过漏洞。攻击者可利用该漏洞绕过安全限制，执行未授权操作。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：
http://www8.hp.com/cn/zh/home.html",/patchInfo/show/82208,HP Network Automation本地安全绕过漏洞的补丁,(暂无验证信息),2016-09-30,2016-10-12,2016-10-12,(无附件)
Cisco IOS Common Industrial Protocol拒绝服务漏洞,CNVD-2016-08393,2016-10-08,高,AV:N/AC:L/Au:N/C:N/I:N/A:C,远程网络,低,不需要认证,不受影响,不受影响,完全地,7.8,Cisco IOS,CVE-2016-6391 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-6391,"Cisco IOS是美国思科（Cisco）公司为其网络设备开发的操作系统。Common Industrial Protocol（CIP）是其中的一个用于工业自动化应用的工业协议。

Cisco IOS中的CIP功能存在拒绝服务漏洞。远程攻击者可通过提交CIP信息请求利用该漏洞使交换机停止处理数据流，造成拒绝服务（重启）。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：
https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160928-cip",/patchInfo/show/82015,Cisco IOS Common Industrial Protocol拒绝服务漏洞的补丁,(暂无验证信息),2016-09-29,2016-10-08,2016-10-08,(无附件)
Moxa Active OPC Server本地路径枚举漏洞,CNVD-2016-08231,2016-09-27,高,AV:L/AC:L/Au:N/C:C/I:C/A:C,本地,低,不需要认证,完全地,完全地,完全地,7.2,Moxa Active OPC Server <2.4.19,CVE-2016-5793 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-5793,"Moxa Active OPC Server是一个用于操作HMI或SCADA系统的OPC驱动软件包。

Moxa Active OPC Server存在本地路径枚举漏洞，允许本地攻击者可利用该漏洞绕过安全限制，提升权限。",通用型漏洞,"
											
												
												
													","用户可参考如下厂商提供的安全补丁以修复该漏洞：
http://www.moxa.com/",/patchInfo/show/81825,Moxa Active OPC Server本地路径枚举漏洞的补丁,(暂无验证信息),2016-09-24,2016-09-28,2016-09-28,(无附件)
HP Network Automation Java Deserialization远程代码执行漏洞,CNVD-2016-08069,2016-09-26,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,"HP Network Automation 9.10
HP Network Automation 9.20
HP Network Automation 9.22
HP Network Automation 9.10.2
HP Network Automation  9.2
HP Network Automation  10.1
HP Network Automation  10.0",CVE-2016-4385 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-4385,"HP Network Automation 可自动化网络设备的整个运作生命周期（从配置到基于策略的变更管理、合规性以及安全管理）。

HP Network Automation存在远程代码执行漏洞，攻击者可以利用该漏洞在受影响的应用程序的上下文中执行任意代码。",通用型漏洞,"
											
												
												
													","目前厂商已经发布更新，详情请关注厂商主页或有关网址：
https://h20564.www2.hpe.com/hpsc/doc/public/display?docId=emr_na-c05279098",/patchInfo/show/81675,HP Network Automation Java Deserialization远程代码执行漏洞的补丁,(暂无验证信息),2016-09-23,2016-09-26,2016-09-26,(无附件)
施耐德140NOE77101以太网模块IP协议存在拒绝服务漏洞,CNVD-2016-07838,2016-11-08,高,AV:N/AC:L/Au:N/C:N/I:N/A:C,远程网络,低,不需要认证,不受影响,不受影响,完全地,7.8,施耐德（Schneider Electric） 140NOE77101,,,"140NOE77101是施耐德公司Quantum系列PLC的以太网通讯模块。

140NOE77101以太网模块IP协议存在拒绝服务漏洞，该漏洞产生的原因是NOE模块接收全部分段并重组报文时总长度超过了65535字节，导致NOE模块出现内存分配错误，触发TCP/IP堆栈崩溃。",通用型漏洞,,无,,(无补丁信息),已验证,2016-09-21,2016-09-22,2016-11-10,附件暂不公开
ABB DataManagerPro DLL本地代码执行漏洞,CNVD-2016-07742,2016-09-20,高,AV:L/AC:L/Au:N/C:C/I:C/A:C,本地,低,不需要认证,完全地,完全地,完全地,7.2,"ABB DataManagerPro 1.7.0
ABB DataManagerPro  1.0.0",CVE-2016-4526 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-4526,"ABB DataManagerPro是瑞士ABB公司的一套数据分析软件。该软件可通过以太网及数据库管理自动采集数据。

ABB DataManagerPro存在本地代码执行漏洞。本地攻击者可通过替换数据包目录下的DLL文件利用该漏洞获取权限。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：
https://library.e.abb.com/public/93e52dbfd6ab4f64aa435973ccf1b6e2/9ADB005557_ABB_SoftwareVulnerabilityHandlingAdvisory_DMPro.pdf",/patchInfo/show/81525,ABB DataManagerPro DLL本地代码执行漏洞的补丁,(暂无验证信息),2016-09-19,2016-09-20,2016-09-20,(无附件)
多款Rockwell Automation产品缓冲区溢出漏洞,CNVD-2016-07735,2016-09-20,高,AV:L/AC:L/Au:N/C:C/I:C/A:C,本地,低,不需要认证,完全地,完全地,完全地,7.2,"Rockwell Automation RSLogix 500 Professional Edition 0
Rockwell Automation RSLogix 500 Standard Edition 0
Rockwell Automation RSLogix 500 Starter Edition 0
Rockwell Automation RSLogix Micro Developer 0
Rockwell Automation RSLogix Micro Starter Lite 0",CVE-2016-5814 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-5814,"Rockwell Automation RSLogix Micro Starter Lite等都是美国罗克韦尔（Rockwell Automation）公司的用于自动化产品中的配置软件。

多款Rockwell Automation产品中存在缓冲区溢出漏洞。远程攻击者可借助特制的RSS项目文件利用该漏洞执行任意代码。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：
https://rockwellautomation.co/",/patchInfo/show/81521,多款Rockwell Automation产品缓冲区溢出漏洞的补丁,(暂无验证信息),2016-09-19,2016-09-20,2016-09-20,(无附件)
Schneider Electric TSXP572634M型号PLC绕过认证漏洞,CNVD-2016-07650,2016-11-02,高,AV:N/AC:L/Au:N/C:P/I:N/A:C,远程网络,低,不需要认证,部分地,不受影响,完全地,8.5,Schneider Electric TSXP572634M型号,,,"Schneider Electric电气为100多个国家的能源及基础设施、工业、数据中心及网络、楼宇和住宅市场提供整体解决方案。

当组态软件连接到PLC后，所有和PLC连接成功的电脑都可以通过90功能码的写线圈操作来操作PLC，从而PLC的验证过程会被绕过存在安全漏洞，允许攻击者利用该漏洞绕过某些安全限制，执行未授权操作。",通用型漏洞,,"厂商尚未提供漏洞修补方案，请关注厂商主页及时更新：
http://www.schneider-electric.com/ww/en/",,(无补丁信息),(暂无验证信息),2016-09-19,2016-10-26,2016-11-10,附件暂不公开
HPE Performance Center远程安全绕过漏洞,CNVD-2016-07618,2016-09-18,高,AV:N/AC:M/Au:S/C:C/I:C/A:C,远程网络,中,一次,完全地,完全地,完全地,8.5,HP Performance Center,CVE-2016-4382 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-4382,"HPE Performance Center是美国惠普的一套性能负载测试软件。

HPE Performance Center存在远程安全绕过漏洞，允许远程攻击者可利用该漏洞提交特殊请求绕过安全限制，执行未授权操作。",通用型漏洞,"
											
												
												
													","用户可参考如下厂商提供的安全补丁以修复该漏洞：
https://h20564.www2.hpe.com/hpsc/doc/public/display?docId=emr_na-c05269356",/patchInfo/show/81435,HPE Performance Center远程安全绕过漏洞的补丁,(暂无验证信息),2016-09-16,2016-09-18,2016-09-18,(无附件)
施耐德PLC 67160 IP分片语法存在拒绝服务漏洞,CNVD-2016-07839,2016-10-31,高,AV:N/AC:L/Au:N/C:N/I:N/A:C,远程网络,低,不需要认证,不受影响,不受影响,完全地,7.8,施耐德（Schneider Electric） PLC 67160,,,"施耐德PLC是一款热备系统。

施耐德PLC 67160 IP分片语法存在拒绝服务漏洞。该漏洞产生的原因是未能正确处理和丢弃这些IP分片的非法的数据帧，导致系统缓冲区溢出，设备宕机。",通用型漏洞,,无,,(无补丁信息),(暂无验证信息),2016-09-14,2016-09-22,2016-12-23,附件暂不公开
腾控T-920型号PLC IP分片语法拒绝服务漏洞,CNVD-2016-07659,2016-10-31,高,AV:N/AC:M/Au:N/C:N/I:N/A:C,远程网络,中,不需要认证,不受影响,不受影响,完全地,7.1,北京腾控科技有限公司 T-920 PLC,,,"T920是腾控科技推出的一款一体化工业级高性能可编程控制器。

腾控T-920型号PLC IP分片语法存在拒绝服务漏洞。攻击者通过测试其分片重组能力，向目标设备发送填充大量畸型数据的数据帧，可导致系统的缓冲区溢出,进而导致设备宕机。",通用型漏洞,,无,,(无补丁信息),已验证,2016-09-14,2016-09-19,2016-12-23,附件暂不公开
AB 1769 PLC ARP语法拒绝服务漏洞,CNVD-2016-07704,2016-10-26,高,AV:N/AC:M/Au:N/C:N/I:N/A:C,远程网络,中,不需要认证,不受影响,不受影响,完全地,7.1,Rockwell Automation AB 1769 PLC,,,"AB 1769 PLC一款一体化工业级高性能可编程控制器。

AB 1769 PLC存在ARP语法拒绝服务漏洞。攻击者通过对ARP头部进行修改，可导致设备协议栈崩溃，甚至导致设备宕机。",通用型漏洞,,无,,(无补丁信息),已验证,2016-09-12,2016-09-19,2016-12-23,附件暂不公开
Siemens SIPROTEC 4/SIPROTEC Compact拒绝服务漏洞,CNVD-2016-07253,2016-09-06,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,"Siemens SIPROTEC Compact <EN100 Ethernet 4.29
Siemens SIPROTEC 4 <EN100 Ethernet 4.29",CVE-2016-7113 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-7113,"SIPROTEC 4及SIPROTEC Compact设备可对变电所及其他应用提供广泛的集中防护、控制及自动化功能。

Siemens SIPROTEC 4、SIPROTEC Compact设备，EN100 Ethernet 4.29之前版本存在拒绝服务漏洞。远程攻击者通过构造的HTTP数据包，可造成拒绝服务。",通用型漏洞,"
											
												
												
													","目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：
http://www.siemens.com/cert/pool/cert/siemens_security_advisory_ssa-630413.pdf",/patchInfo/show/81147,Siemens SIPROTEC 4/SIPROTEC Compact拒绝服务漏洞的补丁,(暂无验证信息),2016-09-06,2016-09-06,2016-09-07,(无附件)
